epoch,mask_method,actual_swaps,full_teacher_correct,student_correct,correction_opportunity,kl,prediction_flip,gt_probability_drop,gt_probability,correct,kl_reduction_vs_student_mask,gt_probability_gain_vs_student_mask,foreground_selection_ratio,background_selection_ratio,foreground_missing_ratio,foreground_area_ratio,foreground_coverage_retained,foreground_patch_count
5,random,0.0,0.87,0.525,0.36,0.16123016,0.095,0.068765834,0.7669298,0.795,-0.0228533,-0.037242368,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
5,random_rescue_10,8.38,0.87,0.525,0.36,0.108806446,0.07,0.023763238,0.8119324,0.84,0.029570423,0.007760225,0.25709185,0.7429082,0.42394948,0.2299745,0.5693335,45.075
5,random_rescue_20,13.72,0.87,0.525,0.36,0.1436531,0.09,0.044940624,0.7907549,0.82,-0.0052762264,-0.013417162,0.25780612,0.74219394,0.4212795,0.2299745,0.5706951,45.075
5,random_rescue_5,4.6,0.87,0.525,0.36,0.1287831,0.08,0.032379102,0.8033165,0.84,0.009593765,-0.0008556418,0.2564796,0.74352044,0.42658195,0.2299745,0.5663013,45.075
5,student,0.0,0.87,0.525,0.36,0.13837686,0.085,0.031523462,0.80417216,0.845,0.0,0.0,0.25816327,0.7418367,0.42212796,0.2299745,0.57124186,45.075
10,foreground_rescue_10,7.575,0.87,0.545,0.335,0.09420113,0.055,-0.0005033999,0.836199,0.875,0.12846622,0.054588437,0.3460204,0.65397954,0.18550803,0.2299745,0.76439255,45.075
10,foreground_rescue_20,12.335,0.87,0.545,0.335,0.07502911,0.07,-0.017918596,0.8536142,0.9,0.14763825,0.07200363,0.39459184,0.6054082,0.090920016,0.2299745,0.8469361,45.075
10,foreground_rescue_5,4.245,0.87,0.545,0.335,0.13354793,0.055,0.023629546,0.812066,0.855,0.08911943,0.030455492,0.31204084,0.6879592,0.26693282,0.2299745,0.69798166,45.075
10,random,0.0,0.87,0.545,0.335,0.16123016,0.095,0.068765834,0.7669298,0.795,0.061437193,-0.0146807935,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
10,random_rescue_10,7.575,0.87,0.545,0.335,0.1814789,0.09,0.033913985,0.8017816,0.84,0.04118845,0.020171048,0.26780614,0.7321939,0.38844204,0.2299745,0.5992842,45.075
10,random_rescue_20,12.335,0.87,0.545,0.335,0.16178669,0.1,0.018156506,0.81753904,0.85,0.060880665,0.035928532,0.27112246,0.72887754,0.38247192,0.2299745,0.6077512,45.075
10,random_rescue_5,4.245,0.87,0.545,0.335,0.17559715,0.09,0.04005763,0.79563797,0.83,0.047070213,0.014027408,0.26637754,0.73362243,0.39464715,0.2299745,0.594795,45.075
10,student,0.0,0.87,0.545,0.335,0.22266735,0.105,0.054085035,0.78161055,0.825,0.0,0.0,0.2687245,0.7312755,0.38784793,0.2299745,0.6010976,45.075
20,foreground_rescue_10,7.83,0.87,0.555,0.335,0.09371737,0.055,0.015360147,0.82033545,0.855,0.09677425,0.043838724,0.33479592,0.6652041,0.208026,0.2299745,0.74816084,45.075
20,foreground_rescue_20,12.85,0.87,0.555,0.335,0.08370151,0.06,-0.013660005,0.84935564,0.89,0.106790096,0.07285888,0.3860204,0.6139796,0.10715584,0.2299745,0.83356893,45.075
20,foreground_rescue_5,4.365,0.87,0.555,0.335,0.1254005,0.075,0.025929622,0.80976593,0.845,0.06509111,0.03326925,0.29943877,0.7005612,0.293817,0.2299745,0.6775136,45.075
20,random,0.0,0.87,0.555,0.335,0.16123016,0.095,0.068765834,0.7669298,0.795,0.029261453,-0.009566957,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
20,random_rescue_10,7.83,0.87,0.555,0.335,0.14698988,0.1,0.050057422,0.7856381,0.81,0.04350173,0.00914145,0.25464287,0.74535716,0.42175284,0.2299745,0.5750425,45.075
20,random_rescue_20,12.85,0.87,0.555,0.335,0.14459787,0.1,0.033731654,0.801964,0.83,0.045893744,0.025467215,0.2597959,0.7402041,0.414376,0.2299745,0.58016616,45.075
20,random_rescue_5,4.365,0.87,0.555,0.335,0.1782715,0.085,0.060244862,0.77545077,0.815,0.012220114,-0.00104599,0.2532653,0.7467347,0.42696738,0.2299745,0.56838787,45.075
20,student,0.0,0.87,0.555,0.335,0.19049162,0.1,0.05919887,0.7764967,0.82,0.0,0.0,0.25489795,0.745102,0.423501,0.2299745,0.5732624,45.075
40,foreground_rescue_10,7.88,0.87,0.535,0.355,0.09745902,0.075,0.004703956,0.83099157,0.865,0.116381384,0.045598947,0.3419898,0.6580102,0.19007742,0.2299745,0.76233935,45.075
40,foreground_rescue_20,12.7,0.87,0.535,0.355,0.104741365,0.07,-0.015552632,0.85124826,0.89,0.109099045,0.06585553,0.39117348,0.6088265,0.09547609,0.2299745,0.8412825,45.075
40,foreground_rescue_5,4.385,0.87,0.535,0.355,0.12966706,0.08,0.013325567,0.82237,0.86,0.08417337,0.036977336,0.3063265,0.6936735,0.2771641,0.2299745,0.68969744,45.075
40,random,0.0,0.87,0.535,0.355,0.16123016,0.095,0.068765834,0.7669298,0.795,0.05261025,-0.018462926,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
40,random_rescue_10,7.88,0.87,0.535,0.355,0.16823606,0.11,0.03295341,0.8027422,0.84,0.04560435,0.017349493,0.26066327,0.7393367,0.41195974,0.2299745,0.58245933,45.075
40,random_rescue_20,12.7,0.87,0.535,0.355,0.16556242,0.115,0.033158876,0.8025367,0.825,0.04827799,0.017144026,0.26224488,0.7377551,0.41081443,0.2299745,0.5834562,45.075
40,random_rescue_5,4.385,0.87,0.535,0.355,0.20551145,0.11,0.047557138,0.78813845,0.82,0.0083289575,0.002745766,0.26056123,0.7394388,0.41110733,0.2299745,0.58224565,45.075
40,student,0.0,0.87,0.535,0.355,0.21384041,0.125,0.050302908,0.7853927,0.815,0.0,0.0,0.26158163,0.73841834,0.40988934,0.2299745,0.5840055,45.075
60,foreground_rescue_10,8.065,0.87,0.57,0.31,0.13228142,0.09,0.022892801,0.8128028,0.85,0.10300372,0.050253913,0.33285713,0.66714287,0.21220233,0.2299745,0.7410035,45.075
60,foreground_rescue_20,13.025,0.87,0.57,0.31,0.08698749,0.085,-0.0107064275,0.846402,0.885,0.14829767,0.08385314,0.3834694,0.6165306,0.112406656,0.2299745,0.8257519,45.075
60,foreground_rescue_5,4.485,0.87,0.57,0.31,0.15799381,0.12,0.031145776,0.8045498,0.82,0.07729135,0.04200094,0.29632652,0.7036735,0.30493763,0.2299745,0.6657479,45.075
60,random,0.0,0.87,0.57,0.31,0.16123016,0.095,0.068765834,0.7669298,0.795,0.074054986,0.004380886,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
60,random_rescue_10,8.065,0.87,0.57,0.31,0.19870737,0.13,0.051706046,0.78398955,0.81,0.03657779,0.021440666,0.25260204,0.7473979,0.4332478,0.2299745,0.5624427,45.075
60,random_rescue_20,13.025,0.87,0.57,0.31,0.1608865,0.09,0.048270963,0.7874246,0.82,0.07439866,0.02487575,0.25790817,0.74209183,0.42098695,0.2299745,0.5733161,45.075
60,random_rescue_5,4.485,0.87,0.57,0.31,0.22400467,0.14,0.07532887,0.76036674,0.78,0.0112804845,-0.0021821556,0.25,0.75,0.44202477,0.2299745,0.5562923,45.075
60,student,0.0,0.87,0.57,0.31,0.23528515,0.14,0.073146716,0.7625488,0.79,0.0,0.0,0.2505612,0.74943876,0.44011897,0.2299745,0.5577413,45.075
80,foreground_rescue_10,7.955,0.87,0.575,0.31,0.1355054,0.08,0.0053045857,0.830391,0.87,0.14050114,0.08110894,0.3352551,0.66474485,0.20563304,0.2299745,0.7468946,45.075
80,foreground_rescue_20,12.945,0.87,0.575,0.31,0.0852169,0.055,-0.007902054,0.84359765,0.885,0.19078964,0.09431557,0.3861735,0.6138265,0.10616383,0.2299745,0.8304708,45.075
80,foreground_rescue_5,4.4,0.87,0.575,0.31,0.14425874,0.08,0.02980331,0.8058922,0.84,0.13174781,0.056610215,0.29897958,0.7010204,0.29789752,0.2299745,0.6707137,45.075
80,random,0.0,0.87,0.575,0.31,0.16123016,0.095,0.068765834,0.7669298,0.795,0.11477638,0.017647697,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
80,random_rescue_10,7.955,0.87,0.575,0.31,0.22261162,0.125,0.062839486,0.77285606,0.805,0.053394947,0.023574043,0.25540817,0.74459183,0.42602623,0.2299745,0.56833696,45.075
80,random_rescue_20,12.945,0.87,0.575,0.31,0.20619531,0.13,0.054393616,0.781302,0.8,0.06981125,0.03201991,0.25683674,0.7431632,0.42330098,0.2299745,0.57360816,45.075
80,random_rescue_5,4.4,0.87,0.575,0.31,0.25217825,0.14,0.08063331,0.7550623,0.78,0.023828305,0.005780212,0.25311223,0.74688774,0.43412334,0.2299745,0.5612495,45.075
80,student,0.0,0.87,0.575,0.31,0.27600658,0.135,0.086413525,0.74928206,0.785,0.0,0.0,0.25408164,0.74591833,0.43040538,0.2299745,0.5655284,45.075
100,foreground_rescue_10,8.065,0.87,0.56,0.325,0.117538445,0.07,0.0028537642,0.8328418,0.87,0.15061347,0.08126694,0.33591834,0.66408163,0.20472553,0.2299745,0.7486715,45.075
100,foreground_rescue_20,13.11,0.87,0.56,0.325,0.09067283,0.055,-0.009506703,0.84520227,0.885,0.17747909,0.09362741,0.38739794,0.61260206,0.10371543,0.2299745,0.83444595,45.075
100,foreground_rescue_5,4.395,0.87,0.56,0.325,0.18014963,0.105,0.049333807,0.78636175,0.815,0.08800228,0.034786895,0.2984694,0.70153064,0.29963723,0.2299745,0.670893,45.075
100,random,0.0,0.87,0.56,0.325,0.16123016,0.095,0.068765834,0.7669298,0.795,0.10692175,0.015354875,0.23061223,0.7693877,0.50028646,0.2299745,0.5013036,45.075
100,random_rescue_10,8.065,0.87,0.56,0.325,0.1892955,0.11,0.053052764,0.78264284,0.82,0.07885641,0.031067941,0.25556123,0.74443877,0.42908165,0.2299745,0.56759244,45.075
100,random_rescue_20,13.11,0.87,0.56,0.325,0.15539648,0.095,0.046468604,0.789227,0.815,0.11275543,0.037652098,0.25841838,0.7415817,0.42078885,0.2299745,0.5757933,45.075
100,random_rescue_5,4.395,0.87,0.56,0.325,0.23623379,0.12,0.0741013,0.7615943,0.79,0.031918127,0.010019404,0.2537755,0.7462245,0.43010226,0.2299745,0.5674271,45.075
100,student,0.0,0.87,0.56,0.325,0.2681519,0.13,0.084120706,0.7515749,0.78,0.0,0.0,0.25362244,0.7463776,0.43187106,0.2299745,0.5662661,45.075
